timestamp,station_id,line_direction_cid,car1_congestion,car2_congestion,car3_congestion,car4_congestion,car5_congestion,car6_congestion
2025-08-03 11:04:30,G02,2,1,1,1,1,1,1.0
2025-08-03 11:04:12,G03,1,1,1,1,1,1,1.0
2025-08-03 11:03:36,G07,1,1,1,1,1,1,1.0
2025-08-03 11:03:00,G14,1,1,1,1,1,1,1.0
2025-08-03 11:04:01,G17,1,1,1,1,1,1,1.0
2025-08-03 11:00:44,G18,2,1,1,1,1,1,1.0
2025-08-03 11:03:46,G15,2,1,2,2,2,1,1.0
2025-08-03 11:04:08,G10,1,1,1,1,1,1,1.0
2025-08-03 11:03:45,O19,1,1,1,1,1,1,1.0
2025-08-03 11:00:03,O20,2,1,1,1,1,1,1.0
2025-08-03 11:04:30,O18,2,1,1,1,1,1,1.0
2025-08-03 11:03:37,O13,2,1,1,1,1,1,1.0
2025-08-03 11:04:50,O09,2,1,1,1,1,1,1.0
2025-08-03 11:03:30,O05,2,1,2,2,2,2,1.0
2025-08-03 11:03:17,O01,2,1,1,1,1,1,1.0
2025-08-03 11:03:59,O03,1,1,1,1,1,1,1.0
2025-08-03 11:03:53,O06,1,1,1,1,1,1,1.0
2025-08-03 11:03:13,O08,1,1,1,2,2,2,1.0
2025-08-03 11:02:55,O50,1,2,2,2,2,2,2.0
2025-08-03 11:04:09,O54,1,1,1,1,1,1,1.0
2025-08-03 11:04:50,O53,2,1,1,1,1,1,1.0
2025-08-03 11:04:11,O11,2,1,1,1,1,1,1.0
2025-08-03 11:03:39,O06,2,1,2,2,2,2,1.0
2025-08-03 11:04:47,O04,2,1,1,2,2,2,1.0
2025-08-03 11:01:29,O02,1,1,1,1,1,1,1.0
2025-08-03 11:03:29,O05,1,1,1,1,1,1,1.0
2025-08-03 11:04:04,R16,2,2,1,2,1,2,1.0
2025-08-03 11:03:45,R12,2,1,1,1,1,2,2.0
2025-08-03 11:01:39,R07,2,1,1,1,1,1,1.0
2025-08-03 11:04:44,R04,2,1,1,1,1,1,1.0
2025-08-03 11:02:42,R04,1,2,2,2,2,1,2.0
2025-08-03 11:02:05,R08,1,1,1,1,1,1,1.0
2025-08-03 11:04:45,R11,1,2,2,2,2,2,2.0
2025-08-03 11:04:40,R15,1,2,2,2,2,2,1.0
2025-08-03 11:02:55,R20,1,1,1,2,2,2,1.0
2025-08-03 11:04:28,R23,1,1,1,2,2,1,1.0
2025-08-03 11:03:06,R27,1,1,1,1,1,1,1.0
2025-08-03 11:04:04,R28,2,1,1,1,1,1,1.0
2025-08-03 11:04:29,R25,2,2,2,2,2,1,1.0
2025-08-03 11:03:00,R21,2,1,1,1,1,1,1.0
2025-08-03 11:04:37,R19,2,1,1,1,1,1,1.0
2025-08-03 11:03:53,R14,2,1,1,1,1,1,1.0
2025-08-03 11:04:10,R09,2,1,1,2,2,2,1.0
2025-08-03 11:04:08,R06,2,1,1,1,1,1,1.0
2025-08-03 11:02:50,R06,1,1,1,1,1,1,1.0
2025-08-03 11:03:55,R09,1,2,1,1,1,1,2.0
2025-08-03 11:03:16,R14,1,2,2,1,2,2,2.0
2025-08-03 11:04:31,R17,1,1,1,1,1,1,1.0
2025-08-03 11:03:35,R22,1,1,1,1,1,1,1.0
2025-08-03 11:24:41,BL09,2,2,2,2,2,2,2.0
2025-08-03 11:24:29,BL05,2,1,1,1,1,1,1.0
2025-08-03 11:24:29,BL06,1,1,1,1,1,1,1.0
2025-08-03 11:23:13,BL10,1,1,1,1,1,1,1.0
2025-08-03 11:24:15,BL13,1,1,2,2,2,1,1.0
2025-08-03 11:24:48,BL17,1,1,1,2,1,2,1.0
2025-08-03 11:24:50,BL21,1,1,1,1,1,1,1.0
2025-08-03 11:23:40,BL23,2,1,1,1,1,1,1.0
2025-08-03 11:24:34,BL20,2,1,1,1,1,1,1.0
2025-08-03 11:23:42,BL15,2,2,2,2,2,2,1.0
2025-08-03 11:23:00,BL11,2,1,2,2,2,2,2.0
2025-08-03 11:22:47,BL13,2,2,2,2,2,2,2.0
2025-08-03 11:23:52,BL10,2,2,2,2,3,2,2.0
2025-08-03 11:24:24,BL07,2,2,2,3,2,2,2.0
2025-08-03 11:22:36,BL03,2,1,1,1,1,1,1.0
2025-08-03 11:23:22,BL01,1,1,1,1,1,1,1.0
2025-08-03 11:22:30,BL05,1,1,1,1,1,1,1.0
2025-08-03 11:24:06,BL08,1,1,1,1,1,1,1.0
2025-08-03 11:24:34,BL11,1,1,1,1,1,1,1.0
2025-08-03 11:23:24,BL15,1,1,1,2,1,1,1.0
2025-08-03 11:24:31,BL19,1,1,1,1,1,1,1.0
2025-08-03 11:24:04,BL23,1,1,1,1,1,1,1.0
2025-08-03 11:24:43,BL22,2,1,1,1,1,1,1.0
2025-08-03 11:24:49,BL18,2,1,2,1,1,1,1.0
2025-08-03 11:23:49,G18,1,1,1,1,1,1,1.0
2025-08-03 11:23:16,G18,2,1,1,1,1,1,1.0
2025-08-03 11:23:00,G14,2,1,1,1,1,1,1.0
2025-08-03 11:24:04,G12,2,1,1,1,2,1,1.0
2025-08-03 11:23:57,G08,2,2,2,2,2,2,1.0
2025-08-03 11:23:29,G04,2,1,2,2,2,1,1.0
2025-08-03 11:23:37,G04,1,1,1,1,1,1,1.0
2025-08-03 11:24:21,G07,1,1,1,1,1,1,1.0
2025-08-03 11:23:57,G11,1,1,1,1,1,1,1.0
2025-08-03 11:24:40,G14,1,1,1,1,1,1,1.0
2025-08-03 11:24:40,G01,2,1,1,1,1,1,1.0
2025-08-03 11:21:59,O11,1,1,1,2,2,2,2.0
2025-08-03 11:23:10,O15,1,1,1,2,2,2,2.0
2025-08-03 11:23:01,O19,1,1,1,1,1,1,1.0
2025-08-03 11:19:39,O20,2,1,1,1,1,1,1.0
2025-08-03 11:23:50,O18,2,1,1,1,1,1,1.0
2025-08-03 11:24:36,O14,2,1,1,1,1,1,1.0
2025-08-03 11:24:20,O09,2,1,1,1,1,1,1.0
2025-08-03 11:22:35,O05,2,1,2,2,2,2,1.0
2025-08-03 11:24:27,O02,2,1,1,1,1,1,1.0
2025-08-03 11:24:14,O01,2,1,1,1,1,1,1.0
2025-08-03 11:22:17,O05,1,1,1,1,1,1,1.0
2025-08-03 11:24:44,O07,1,1,1,1,1,1,1.0
2025-08-03 11:22:18,O50,1,1,2,2,3,2,2.0
2025-08-03 11:23:19,O54,1,1,1,1,1,1,1.0
2025-08-03 11:24:01,O53,2,1,1,1,1,1,1.0
2025-08-03 11:24:19,O12,2,1,1,1,1,1,1.0
2025-08-03 11:22:53,O06,2,1,2,2,1,1,1.0
2025-08-03 11:23:48,O04,2,1,2,2,2,2,1.0
2025-08-03 11:24:28,R26,2,1,1,2,1,1,1.0
2025-08-03 11:22:32,R22,2,1,1,1,1,1,1.0
2025-08-03 11:23:37,R18,2,1,1,1,1,1,1.0
2025-08-03 11:24:33,R14,2,2,1,2,2,2,2.0
2025-08-03 11:23:25,R09,2,2,2,2,1,2,2.0
2025-08-03 11:24:38,R06,2,1,1,1,1,2,2.0
2025-08-03 11:23:34,R02,2,1,1,1,1,1,1.0
2025-08-03 11:23:22,R06,1,2,2,1,1,1,1.0
2025-08-03 11:24:46,R09,1,2,2,1,1,1,2.0
2025-08-03 11:23:30,R14,1,2,2,2,2,2,2.0
2025-08-03 11:24:42,R17,1,2,2,2,2,2,1.0
2025-08-03 11:23:54,R22,1,2,2,2,2,2,1.0
2025-08-03 11:22:24,R26,1,1,1,1,1,1,1.0
2025-08-03 11:24:20,R28,1,1,1,1,1,1,1.0
2025-08-03 11:23:02,R16,1,2,1,1,1,2,1.0
2025-08-03 11:23:52,R20,1,1,1,1,1,1,1.0
2025-08-03 11:24:15,R20,2,1,1,1,1,1,1.0
2025-08-03 11:24:00,R16,2,1,1,1,1,1,1.0
2025-08-03 11:24:19,R12,2,1,1,1,1,1,1.0
2025-08-03 11:22:51,R07,2,1,1,1,1,1,1.0
2025-08-03 11:21:31,R05,1,1,1,1,1,1,1.0
2025-08-03 11:21:51,R08,1,1,1,1,1,1,1.0
2025-08-03 11:23:25,R12,1,2,2,1,2,2,2.0
2025-08-03 12:07:11,BL20,1,1,1,1,1,2,1.0
2025-08-03 12:02:30,BL22,2,1,1,1,1,1,1.0
2025-08-03 12:06:47,BL21,2,1,1,1,1,1,1.0
2025-08-03 12:07:19,BL17,2,2,2,2,2,2,1.0
2025-08-03 12:07:12,BL13,2,2,3,2,2,3,2.0
2025-08-03 12:08:32,BL10,2,1,2,2,2,2,2.0
2025-08-03 12:08:23,BL07,2,1,1,1,1,1,1.0
2025-08-03 12:07:20,BL05,1,1,1,1,1,1,1.0
2025-08-03 12:07:04,BL09,1,1,1,1,1,1,1.0
2025-08-03 12:05:54,BL12,1,1,1,1,1,1,1.0
2025-08-03 12:07:58,BL15,1,1,1,2,1,2,1.0
2025-08-03 12:07:46,BL13,1,1,1,1,2,1,1.0
2025-08-03 12:08:04,BL17,1,1,1,1,1,1,1.0
2025-08-03 12:08:37,BL21,1,1,1,1,1,1,1.0
2025-08-03 12:07:19,BL23,2,1,1,1,1,1,1.0
2025-08-03 12:08:02,BL20,2,1,1,1,1,1,1.0
2025-08-03 12:07:11,BL15,2,2,3,2,2,2,2.0
2025-08-03 12:06:35,BL11,2,1,2,2,2,2,1.0
2025-08-03 12:08:04,BL09,2,1,2,2,2,2,2.0
2025-08-03 12:07:58,BL05,2,1,2,2,2,1,1.0
2025-08-03 12:08:30,BL02,2,1,1,1,1,1,1.0
2025-08-03 12:05:04,BL01,1,1,1,1,1,1,1.0
2025-08-03 12:07:49,BL03,1,1,1,1,1,1,1.0
2025-08-03 12:07:55,BL06,1,1,1,1,1,1,1.0
2025-08-03 12:07:25,BL10,1,1,1,1,1,1,1.0
2025-08-03 12:08:35,G05,2,1,2,2,1,1,1.0
2025-08-03 12:07:33,G01,2,1,1,1,1,1,1.0
2025-08-03 12:06:51,G04,1,1,1,1,1,1,1.0
2025-08-03 12:07:37,G07,1,1,1,1,1,1,1.0
2025-08-03 12:07:01,G11,1,1,1,1,1,1,1.0
2025-08-03 12:08:15,G14,1,1,1,1,1,1,1.0
2025-08-03 12:06:22,G18,2,1,1,1,1,1,1.0
2025-08-03 12:08:00,G12,2,1,2,2,1,2,1.0
2025-08-03 12:07:33,G08,2,1,2,2,2,2,1.0
2025-08-03 12:06:48,G18,1,1,1,1,1,1,1.0
2025-08-03 12:07:25,O12,2,1,1,1,1,1,1.0
2025-08-03 12:08:00,O07,2,1,1,1,1,1,1.0
2025-08-03 12:06:53,O04,2,1,1,2,2,2,1.0
2025-08-03 12:03:52,O02,1,1,1,1,1,1,1.0
2025-08-03 12:05:33,O05,1,1,1,1,1,1,1.0
2025-08-03 12:07:44,O07,1,1,1,1,1,1,1.0
2025-08-03 12:08:06,O12,1,1,1,2,2,2,2.0
2025-08-03 12:08:09,O16,1,1,1,1,2,2,1.0
2025-08-03 12:08:23,O20,1,1,1,1,1,1,1.0
2025-08-03 12:07:08,O20,2,1,1,1,1,1,1.0
2025-08-03 12:05:16,O54,1,1,1,1,1,1,1.0
2025-08-03 12:07:44,O51,2,1,1,1,1,1,1.0
2025-08-03 12:06:54,O09,2,1,1,1,1,1,1.0
2025-08-03 12:05:37,O05,2,1,2,2,2,2,1.0
2025-08-03 12:07:25,O02,2,1,1,1,1,1,1.0
2025-08-03 12:08:37,O02,1,1,1,1,1,1,1.0
2025-08-03 12:06:44,O06,1,1,1,1,1,1,1.0
2025-08-03 12:08:30,O09,1,1,1,1,1,2,1.0
2025-08-03 12:07:38,O51,1,1,2,2,1,1,1.0
2025-08-03 12:08:03,R12,1,2,2,2,2,2,2.0
2025-08-03 12:07:36,R16,1,2,2,2,2,2,1.0
2025-08-03 12:08:10,R20,1,1,1,2,1,1,1.0
2025-08-03 12:08:06,R24,1,1,1,1,1,1,1.0
2025-08-03 12:08:27,R27,1,1,1,1,1,1,1.0
2025-08-03 12:06:08,R26,2,1,1,1,1,1,1.0
2025-08-03 12:06:30,R23,2,1,1,1,1,1,1.0
2025-08-03 12:06:49,R19,2,1,1,1,1,1,1.0
2025-08-03 12:07:06,R15,2,1,1,1,1,1,2.0
2025-08-03 12:07:43,R11,2,1,1,1,1,2,1.0
2025-08-03 12:07:47,R05,2,1,1,1,1,1,1.0
2025-08-03 12:07:35,R02,2,1,1,1,1,1,1.0
2025-08-03 12:08:18,R04,1,1,1,1,1,1,1.0
2025-08-03 12:05:07,R09,1,1,1,1,1,1,1.0
2025-08-03 12:06:54,R07,2,1,1,1,1,2,1.0
2025-08-03 12:06:50,R13,2,1,1,1,1,1,1.0
2025-08-03 12:08:19,R09,2,1,2,1,1,1,1.0
2025-08-03 12:07:01,R03,1,1,1,1,1,1,1.0
2025-08-03 12:08:10,R06,1,1,1,1,1,1,1.0
2025-08-03 12:07:25,R10,1,1,2,1,1,1,2.0
2025-08-03 12:08:36,R14,1,2,2,1,1,2,2.0
2025-08-03 12:08:17,R18,1,1,1,1,1,1,1.0
2025-08-03 12:07:07,R22,2,1,1,1,1,1,1.0
2025-08-03 12:08:26,R18,2,1,1,1,1,1,1.0
2025-08-03 12:12:51,BL17,1,1,2,2,2,2,1.0
2025-08-03 12:12:42,BL21,1,1,1,1,1,1,1.0
2025-08-03 12:12:09,BL23,2,1,1,1,1,1,1.0
2025-08-03 12:12:40,BL20,2,1,1,1,1,1,1.0
2025-08-03 12:13:16,BL16,2,2,2,3,3,2,2.0
2025-08-03 12:11:10,BL11,2,1,2,2,2,2,2.0
2025-08-03 12:12:36,BL09,2,1,1,2,1,1,1.0
2025-08-03 12:12:24,BL05,2,1,1,1,1,1,1.0
2025-08-03 12:12:40,BL06,1,1,1,1,1,1,1.0
2025-08-03 12:11:12,BL10,1,1,1,1,1,1,1.0
2025-08-03 12:12:16,BL13,1,1,2,2,2,2,1.0
2025-08-03 12:12:24,BL11,1,1,1,1,1,1,1.0
2025-08-03 12:11:31,BL15,1,1,1,2,2,1,1.0
2025-08-03 12:12:36,BL19,1,1,1,1,1,1,1.0
2025-08-03 12:12:08,BL23,1,1,1,1,1,1,1.0
2025-08-03 12:12:46,BL22,2,1,1,1,1,1,1.0
2025-08-03 12:12:19,BL18,2,1,2,1,1,1,1.0
2025-08-03 12:13:12,BL14,2,2,2,3,2,2,1.0
2025-08-03 12:11:46,BL10,2,1,2,2,2,2,2.0
2025-08-03 12:12:04,BL07,2,2,2,2,2,2,2.0
2025-08-03 12:13:05,BL04,2,1,2,2,1,1,1.0
2025-08-03 12:13:26,BL01,2,1,1,1,1,1,1.0
2025-08-03 12:13:08,BL04,1,1,1,1,1,1,1.0
2025-08-03 12:12:37,BL08,1,1,1,1,1,1,1.0
2025-08-03 12:13:00,G07,2,1,2,2,2,2,1.0
2025-08-03 12:11:54,G03,2,1,1,1,1,1,1.0
2025-08-03 12:13:20,G01,1,1,1,1,1,1,1.0
2025-08-03 12:12:09,G05,1,1,1,1,1,1,1.0
2025-08-03 12:12:53,G08,1,1,2,2,1,1,1.0
2025-08-03 12:12:44,G12,1,1,1,1,1,1,1.0
2025-08-03 12:09:20,G19,1,1,1,1,1,1,1.0
2025-08-03 12:12:25,G14,2,1,1,2,1,1,1.0
2025-08-03 12:13:22,G11,2,1,1,2,2,2,1.0
2025-08-03 12:13:14,G15,1,1,1,1,1,1,1.0
2025-08-03 12:11:38,O18,2,1,1,1,1,1,1.0
2025-08-03 12:12:13,O14,2,1,1,1,1,1,1.0
2025-08-03 12:11:46,O09,2,1,1,1,1,1,1.0
2025-08-03 12:10:26,O05,2,1,1,2,2,2,1.0
2025-08-03 12:12:05,O02,2,1,1,1,1,1,1.0
2025-08-03 12:10:47,O06,1,1,1,1,1,1,1.0
2025-08-03 12:13:29,O09,1,1,1,2,2,2,2.0
2025-08-03 12:12:50,O14,1,1,2,2,2,2,2.0
2025-08-03 12:13:24,O18,1,1,1,1,1,2,1.0
2025-08-03 12:12:10,O21,1,1,1,1,1,1,1.0
2025-08-03 12:13:27,O53,1,1,1,1,1,1,1.0
2025-08-03 12:11:34,O53,2,1,1,1,1,1,1.0
2025-08-03 12:12:10,O12,2,1,1,1,1,1,1.0
2025-08-03 12:12:45,O07,2,1,1,1,1,1,1.0
2025-08-03 12:11:41,O04,2,1,1,2,2,2,1.0
2025-08-03 12:12:48,O01,2,1,1,1,1,1,1.0
2025-08-03 12:10:59,O05,1,1,1,1,1,1,1.0
2025-08-03 12:12:37,O07,1,1,1,1,1,1,2.0
2025-08-03 12:12:49,O12,1,1,2,2,2,2,1.0
2025-08-03 12:13:36,R09,1,1,2,1,2,1,2.0
2025-08-03 12:12:05,R14,1,2,2,2,2,2,1.0
2025-08-03 12:11:56,R18,1,1,2,2,2,2,1.0
2025-08-03 12:13:04,R22,1,1,1,1,1,1,1.0
2025-08-03 12:11:14,R26,1,1,1,1,1,1,1.0
2025-08-03 12:13:31,R28,1,1,1,1,1,1,1.0
2025-08-03 12:13:38,R26,2,1,1,1,1,1,1.0
2025-08-03 12:12:40,R22,2,1,1,1,1,1,1.0
2025-08-03 12:12:48,R18,2,1,1,1,1,1,1.0
2025-08-03 12:12:44,R14,2,1,2,1,1,2,1.0
2025-08-03 12:11:09,R07,2,1,1,1,1,1,1.0
2025-08-03 12:13:17,R05,2,1,1,1,1,1,1.0
2025-08-03 12:12:51,R02,1,1,1,1,1,1,1.0
2025-08-03 12:13:15,R05,1,1,1,1,1,1,1.0
2025-08-03 12:12:12,R09,2,1,1,1,1,1,1.0
2025-08-03 12:13:09,R16,2,1,1,1,1,1,1.0
2025-08-03 12:13:24,R12,2,1,2,1,1,1,1.0
2025-08-03 12:12:04,R03,2,1,1,1,1,1,1.0
2025-08-03 12:13:39,R03,1,1,1,1,1,1,1.0
2025-08-03 12:10:54,R08,1,1,1,1,1,1,1.0
2025-08-03 12:12:28,R12,1,2,2,1,2,2,2.0
2025-08-03 12:12:10,R16,1,1,1,1,1,2,1.0
2025-08-03 12:12:37,R20,1,1,1,1,1,1,1.0
2025-08-03 12:12:04,R20,2,1,1,1,1,1,1.0
2025-08-03 12:18:26,BL14,1,1,2,2,2,2,1.0
2025-08-03 12:16:47,BL19,1,1,1,1,1,1,1.0
2025-08-03 12:16:38,BL23,1,1,1,1,1,1,1.0
2025-08-03 12:17:09,BL22,2,1,1,1,1,1,1.0
2025-08-03 12:16:54,BL18,2,1,1,2,2,1,1.0
2025-08-03 12:17:44,BL14,2,2,3,3,3,2,2.0
2025-08-03 12:16:26,BL10,2,1,1,2,2,2,1.0
2025-08-03 12:16:33,BL07,2,1,1,1,2,1,1.0
2025-08-03 12:15:16,BL05,1,1,1,1,1,1,1.0
2025-08-03 12:16:35,BL08,1,1,1,1,1,1,1.0
2025-08-03 12:16:49,BL11,1,1,1,2,1,2,1.0
2025-08-03 12:18:35,BL09,1,1,1,1,1,1,1.0
2025-08-03 12:17:31,BL12,1,1,1,2,2,1,1.0
2025-08-03 12:17:53,BL16,1,1,1,1,2,1,1.0
2025-08-03 12:17:19,BL21,1,1,1,1,2,2,1.0
2025-08-03 12:15:14,BL23,2,1,1,1,1,1,1.0
2025-08-03 12:18:28,BL21,2,1,1,1,1,1,1.0
2025-08-03 12:18:36,BL17,2,1,2,2,2,2,1.0
2025-08-03 12:17:13,BL12,2,1,2,2,2,2,1.0
2025-08-03 12:16:09,BL09,2,2,2,2,2,2,2.0
2025-08-03 12:18:19,BL06,2,1,2,2,2,2,1.0
2025-08-03 12:18:29,BL03,2,1,1,1,1,1,1.0
2025-08-03 12:13:12,BL01,1,1,1,1,1,1,1.0
2025-08-03 12:17:33,BL02,1,1,1,1,1,1,1.0
2025-08-03 12:18:25,BL05,1,1,1,1,1,1,1.0
2025-08-03 12:17:00,G09,2,2,2,3,2,2,2.0
2025-08-03 12:17:41,G06,2,1,2,2,1,1,1.0
2025-08-03 12:18:22,G03,2,1,1,1,1,1,1.0
2025-08-03 12:17:59,G02,1,1,1,1,1,1,1.0
2025-08-03 12:17:24,G06,1,1,1,1,1,1,1.0
2025-08-03 12:18:12,G09,1,1,1,2,2,1,1.0
2025-08-03 12:18:00,G16,1,1,1,1,1,2,2.0
2025-08-03 12:18:18,G19,1,1,1,1,1,1,1.0
2025-08-03 12:18:24,G17,2,1,1,1,1,1,1.0
2025-08-03 12:17:17,G13,2,1,1,1,1,2,1.0
2025-08-03 12:17:58,G13,1,1,1,1,1,1,1.0
2025-08-03 12:16:37,O20,2,1,1,1,1,1,1.0
2025-08-03 12:16:44,O16,2,1,1,1,1,1,1.0
2025-08-03 12:17:08,O12,2,1,1,1,1,1,1.0
2025-08-03 12:17:34,O07,2,1,1,1,1,1,1.0
2025-08-03 12:16:14,O04,2,1,1,2,2,1,1.0
2025-08-03 12:13:01,O02,1,1,1,1,1,1,1.0
2025-08-03 12:18:24,O04,1,1,1,1,1,1,1.0
2025-08-03 12:17:22,O07,1,1,1,1,1,1,1.0
2025-08-03 12:17:22,O12,1,1,2,2,2,2,2.0
2025-08-03 12:17:43,O16,1,1,1,1,1,2,1.0
2025-08-03 12:18:22,O20,1,1,1,1,1,1,1.0
2025-08-03 12:17:20,O51,1,1,2,2,2,2,1.0
2025-08-03 12:14:06,O54,1,1,1,1,1,1,1.0
2025-08-03 12:17:28,O51,2,1,1,1,1,1,1.0
2025-08-03 12:18:28,O10,2,1,1,1,1,1,1.0
2025-08-03 12:15:15,O05,2,1,1,2,2,2,1.0
2025-08-03 12:16:56,O02,2,1,1,1,1,1,1.0
2025-08-03 12:18:10,O02,1,1,1,1,1,1,1.0
2025-08-03 12:15:40,O06,1,1,1,1,1,1,1.0
2025-08-03 12:18:06,O09,1,1,1,1,2,2,1.0
2025-08-03 12:15:30,R08,1,1,2,1,1,1,1.0
2025-08-03 12:17:26,R11,1,2,2,2,1,2,1.0
2025-08-03 12:18:11,R15,1,2,2,2,2,2,2.0
2025-08-03 12:16:34,R20,1,1,1,2,1,1,1.0
2025-08-03 12:18:03,R23,1,1,2,1,2,1,1.0
2025-08-03 12:16:33,R27,1,1,1,1,1,1,1.0
2025-08-03 12:16:54,R27,2,1,1,1,1,1,1.0
2025-08-03 12:17:32,R24,2,1,1,1,1,1,1.0
2025-08-03 12:18:03,R21,2,1,1,1,1,1,1.0
2025-08-03 12:17:16,R16,2,1,1,1,1,1,1.0
2025-08-03 12:18:23,R10,2,1,2,1,1,2,2.0
2025-08-03 12:16:35,R07,2,1,1,1,1,1,1.0
2025-08-03 12:18:25,R04,2,1,1,1,1,1,1.0
2025-08-03 12:17:10,R02,1,1,1,1,1,1,1.0
2025-08-03 12:17:10,R12,2,1,1,1,1,2,2.0
2025-08-03 12:18:15,R19,2,1,1,1,1,1,1.0
2025-08-03 12:16:53,R14,2,2,1,1,1,1,1.0
2025-08-03 12:17:38,R06,2,1,1,1,1,1,1.0
2025-08-03 12:18:22,R02,2,1,1,1,1,1,1.0
2025-08-03 12:17:13,R06,1,1,1,1,1,1,1.0
2025-08-03 12:17:50,R09,1,1,2,1,1,2,2.0
2025-08-03 12:16:53,R14,1,2,2,2,2,2,1.0
2025-08-03 12:18:14,R17,1,1,1,1,1,1,1.0
2025-08-03 12:17:13,R22,1,1,1,1,1,1,1.0
2025-08-03 12:22:13,BL12,1,1,2,2,2,2,2.0
2025-08-03 12:22:10,BL16,1,1,1,1,1,1,1.0
2025-08-03 12:23:08,BL20,1,1,1,1,1,1,1.0
2025-08-03 12:19:45,BL23,2,1,1,1,1,1,1.0
2025-08-03 12:22:43,BL21,2,1,1,1,1,1,1.0
2025-08-03 12:23:05,BL17,2,2,2,2,2,2,1.0
2025-08-03 12:23:29,BL13,2,2,3,3,2,2,2.0
2025-08-03 12:20:38,BL09,2,1,2,2,2,2,2.0
2025-08-03 12:22:53,BL06,2,1,1,1,1,1,1.0
2025-08-03 12:22:51,BL05,1,1,1,1,1,1,1.0
2025-08-03 12:22:54,BL09,1,1,1,1,1,1,1.0
2025-08-03 12:22:30,BL07,1,1,1,1,1,1,1.0
2025-08-03 12:22:46,BL10,1,1,1,1,1,1,1.0
2025-08-03 12:21:56,BL14,1,1,1,2,2,1,1.0
2025-08-03 12:23:15,BL18,1,1,1,2,2,2,1.0
2025-08-03 12:22:12,BL22,1,1,1,1,1,1,1.0
2025-08-03 12:23:11,BL23,2,1,1,1,1,1,1.0
2025-08-03 12:22:20,BL19,2,1,1,1,1,1,1.0
2025-08-03 12:23:23,BL15,2,2,2,2,2,2,1.0
2025-08-03 12:22:37,BL11,2,2,3,2,2,2,2.0
2025-08-03 12:22:16,BL08,2,2,2,2,2,2,2.0
2025-08-03 12:21:04,BL04,2,1,1,1,2,1,1.0
2025-08-03 12:21:27,BL01,2,1,1,1,1,1,1.0
2025-08-03 12:23:38,BL03,1,1,1,1,1,1,1.0
2025-08-03 12:22:43,G12,2,1,1,1,2,2,2.0
2025-08-03 12:21:51,G08,2,1,2,2,2,2,1.0
2025-08-03 12:22:18,G05,2,1,2,2,1,1,1.0
2025-08-03 12:21:55,G01,2,1,1,1,1,1,1.0
2025-08-03 12:23:22,G03,1,1,1,1,1,1,1.0
2025-08-03 12:22:11,G07,1,1,1,1,1,1,1.0
2025-08-03 12:22:25,G14,1,1,1,1,1,1,1.0
2025-08-03 12:23:22,G17,1,1,1,1,1,1,1.0
2025-08-03 12:20:27,G18,2,1,1,1,1,1,1.0
2025-08-03 12:21:57,G15,2,1,2,1,1,1,1.0
2025-08-03 12:22:21,G11,1,2,1,1,1,1,1.0
2025-08-03 12:21:44,O21,1,1,1,1,1,1,1.0
2025-08-03 12:21:04,O18,2,1,1,1,1,1,1.0
2025-08-03 12:21:57,O14,2,1,1,1,1,1,1.0
2025-08-03 12:23:20,O10,2,1,1,1,1,1,1.0
2025-08-03 12:20:04,O05,2,1,1,2,2,2,1.0
2025-08-03 12:21:49,O02,2,1,1,1,1,1,1.0
2025-08-03 12:22:27,O02,1,1,1,1,1,1,1.0
2025-08-03 12:20:26,O06,1,1,1,1,1,1,1.0
2025-08-03 12:22:49,O09,1,1,2,2,2,2,2.0
2025-08-03 12:22:28,O14,1,1,2,1,1,2,1.0
2025-08-03 12:21:01,O19,1,1,1,1,1,1,1.0
2025-08-03 12:22:39,O12,1,1,2,2,2,2,2.0
2025-08-03 12:22:51,O53,1,1,1,1,1,1,1.0
2025-08-03 12:21:18,O53,2,1,1,1,1,1,1.0
2025-08-03 12:21:47,O12,2,1,1,1,1,1,1.0
2025-08-03 12:22:30,O07,2,2,2,1,1,1,1.0
2025-08-03 12:21:01,O04,2,1,1,2,2,1,1.0
2025-08-03 12:22:20,O01,2,1,1,1,1,1,1.0
2025-08-03 12:23:15,O04,1,1,1,1,1,1,1.0
2025-08-03 12:22:12,O07,1,1,1,1,1,1,1.0
2025-08-03 12:22:11,R05,1,1,1,1,1,1,1.0
2025-08-03 12:23:06,R08,1,1,1,1,1,1,1.0
2025-08-03 12:22:44,R13,1,2,2,2,2,2,2.0
2025-08-03 12:21:58,R17,1,2,2,2,1,1,1.0
2025-08-03 12:22:50,R21,1,1,2,1,2,2,1.0
2025-08-03 12:22:11,R25,1,1,1,2,1,1,1.0
2025-08-03 12:21:43,R28,1,1,1,1,1,1,1.0
2025-08-03 12:22:00,R26,2,1,1,1,1,1,1.0
2025-08-03 12:22:32,R23,2,1,1,1,1,1,1.0
2025-08-03 12:22:20,R19,2,1,1,1,1,1,1.0
2025-08-03 12:23:04,R13,2,1,1,2,1,1,1.0
2025-08-03 12:21:49,R09,2,2,2,2,2,2,2.0
2025-08-03 12:22:10,R06,2,1,1,1,1,1,1.0
2025-08-03 12:23:18,R02,2,1,1,1,1,1,1.0
2025-08-03 12:23:08,R15,2,1,1,1,1,1,1.0
2025-08-03 12:23:40,R21,2,1,1,1,1,1,1.0
